text	label	label_binary	source
Her passion is flowing through the air.	0	0	Metaphor_premise
I felt very proud of myself for not being able to stick to budget and letting my credit card debt accumulate.	1	1	Sarcasm_hypothesis
I had to move away from my childhood home, all my memories were there.	0	0	CreativeParaphrase_premise
I went to buy a 42 inch tv at walmart, the billboard says 299 usd, it was at 399 usd after taxes.	0	0	CreativeParaphrase_premise
That was a very difficult decision to make.	0	0	Idiom_premise
His skin felt like a doves feathers and his little face was round, set by a golden crown of curls.	3	1	Simile_hypothesis
Ask the person on table 12 whether he wants water.	0	0	Metaphor_premise
Terradyn took a long time to answer, and with a voice like a blazing comet.	3	1	Simile_hypothesis
Their faces were shrouded with sadness.	4	1	Metaphor_hypothesis
My family cannot agree on what to eat for dinner and its making me so mad!	0	0	Sarcasm_premise
He looks spiky	0	0	Simile_premise
There was nothing like a party until she left.	0	0	Metaphor_premise
I was so mad I spent weeks on my project and my partner took most of the credit for it.	0	0	CreativeParaphrase_premise
They were stirring excitement.	4	1	Metaphor_hypothesis
I was at the airport and was thrilled when I saw how somebody jumped the queue and cut in front of me	1	1	Sarcasm_hypothesis
It is impossible for a single person to down a pound of meat in the course of one meal.	0	0	Metaphor_premise
I feel really great that my favorite restaurant got shut down by the health department for having unsanitary conditions	1	1	Sarcasm_hypothesis
The knocking on the door was really persuasive and persistent.	0	0	Metaphor_premise
It was so hilarious when my friend made fun of me in front of a bunch of people I didn't even know	1	1	Sarcasm_hypothesis
You use big words to tell them it's going to be a bleak future and they hope.	0	0	Idiom_premise
He wasn't anxious at all.	0	0	Simile_premise
I am so not jealous of my friend because she just got a new car that I have been saving up for years	1	1	Sarcasm_hypothesis
I was so pleased when my jeans ripped right in the middle of the street	1	1	Sarcasm_hypothesis
Yesterday I got fired from my job.	0	0	Sarcasm_premise
You will not find what you are looking for here.	0	0	Idiom_premise
How lovely of my neighbor to destroy my flower bed and kill all my flowers while mowing their lawn	1	1	Sarcasm_hypothesis
Amelia, I don't understand why you're enduring her inspite of the fact that she is unpleasant and annoying to deal with; surely you can find someone else who can do up your hair to your satisfaction. 	0	0	Idiom_premise
I asked my brother to bring me a gift from his trip and he didn't bring anything.	0	0	Sarcasm_premise
The woman's personality had as intriguing as oatmeal	3	1	Simile_hypothesis
I bought groceries for school lunches and my kids ate everything before school has even started!	0	0	CreativeParaphrase_premise
Oh, baby, we both know that if you don't challenge me I 'll be only too happy to pick it up.	0	0	Idiom_premise
Seeing my ex wife kissing her new husband made me feel like very secure.	1	1	Sarcasm_hypothesis
She looked so vulnerable .	0	0	Simile_premise
The only things that ruined the elegance of the room were the security cameras mounted to the walls, their red lights winking  inconsistently and wavering in certainty like devilish fireflies as they swiveled around in slow, steady circles.	0	0	Idiom_premise
This weekend Im going to go sky diving with my best friend and I hate heights!	0	0	CreativeParaphrase_premise
The house is pretty	0	0	Simile_premise
I had been looking at pictures of car crashes and now I am feeling very courageous to drive anywhere	1	1	Sarcasm_hypothesis
After letting off his rage he sat down like a lamb.	4	1	Metaphor_hypothesis
Er... well, not to put too fine a point on it, yes,I said.	2	1	Idiom_hypothesis
GPS not working on my phone made me feel like I was in a happy musical where the victim is lost and has no idea what to do	1	1	Sarcasm_hypothesis
You have to hope that its blankness will slowly dissolve and let life in .	4	1	Metaphor_hypothesis
I injured my ankle 4 years ago and I couldn't lift weights	0	0	CreativeParaphrase_premise
He smiles all the time.	0	0	Metaphor_premise
The courtyard goes glaring blank	0	0	Simile_premise
The news just got you all hyped up and angry.	0	0	Metaphor_premise
It's the hottest summer since time immemorial and, - in these parts, that's a long, long time.	0	0	Idiom_premise
I am totally feeling so happy and calm with the traffic jams and the sound of car horns.	1	1	Sarcasm_hypothesis
I was terrified when we had a major ice storm and the electricity was out for weeks.  	0	0	CreativeParaphrase_premise
The conversation was very dull.	0	0	Simile_premise
I held my breath, waiting for what my gaze would fall upon, and I almost shrieked as I stared at his head, bald like a lamp post.	3	1	Simile_hypothesis
I was so happy when my landlord entered my apartment without notifying me	1	1	Sarcasm_hypothesis
The woman had a really intriguing personality.	0	0	Simile_premise
Take a responsibility off someone by easing their burden.	0	0	Metaphor_premise
I want to live in in sunshine once again.	0	0	Metaphor_premise
My coworker is always coming over to my desk and talking for long periods of time.	0	0	Sarcasm_premise
It had decent food that wasn't too expensive, so you could go dutch and not break anyone's budget.	2	1	Idiom_hypothesis
I was so glad to see that the bugs had eaten my dandelions in the garden	1	1	Sarcasm_hypothesis
Shaun and Mike had not eveb looked at each other but also talked to one another during dinner.	0	0	Idiom_premise
Although it was popular in the 1970s, disco music is still very popular and trendy today.	0	0	Idiom_premise
Not a married guy out looking for a quick physical amorous play, but a man who would truly love her.	0	0	Idiom_premise
My daughter's boyfriend was being extremely non-violent and friendly by physically assaulted my husband	1	1	Sarcasm_hypothesis
From whose branches hanged the mosses ,	0	0	Metaphor_premise
He was relaxed	0	0	Simile_premise
It's the hottest summer in recent history and, - in these parts, that's a long, long time.	0	0	Idiom_premise
People who feel the need to be Facebook trolls and leave nasty comments are just happy and generous people.	1	1	Sarcasm_hypothesis
I was at a theme park and someone got off a rollercoaster and they threw up right in front of me.	0	0	Sarcasm_premise
I giggle as I state mysteriously ,use your brain to overcome any obstacles!	0	0	Idiom_premise
I was really pleased when I found out that the hospital charged me 400 dollars more than their initial estimate	1	1	Sarcasm_hypothesis
They were like a perfect summer sky .	3	1	Simile_hypothesis
After the champagne bottle, my brain is buzzing.	0	0	Metaphor_premise
I went to the town hall to renew driving license, but the agent gave wrong information, so I wasted three months.	0	0	Sarcasm_premise
I paid a lot of money for this new printer and it doesn't work	0	0	CreativeParaphrase_premise
My friend is really considerate to keep whistling even though she knows I despise the sound.	1	1	Sarcasm_hypothesis
I was driving the other day on a lane highway and a truck was tailgating me, flashing lights, and honking.	0	0	Sarcasm_premise
Time stood still, the world was like a bizarre carnival ride .	3	1	Simile_hypothesis
I made a really good decision on my work project and now I'm really worried it will ruin my career	1	1	Sarcasm_hypothesis
I go for broke; I have no more pride: did he even mention me?	2	1	Idiom_hypothesis
I attacked the problem as soon as i got out of bed.	4	1	Metaphor_hypothesis
Even though it was always noticeable, it was always intangible.	0	0	Simile_premise
My boss made my day today by giving me an impossible amount of work to do	1	1	Sarcasm_hypothesis
He wants to break us, so that when we're put up for sale, we will be docile.	0	0	Simile_premise
It was neither beautiful nor violent	0	0	Simile_premise
I found drugs in my son's room and I am beyond infuriated!	0	0	CreativeParaphrase_premise
If nothing else, we the american people better pay attention to what is happening.	0	0	Idiom_premise
The children were prickles: ugly and angry.	0	0	Metaphor_premise
Four of the absentees suffered the continuous discomfort of being among the Welsh squad .	0	0	Metaphor_premise
I got my burger with millions of onions on it today when I specifically asked for no onions.	0	0	CreativeParaphrase_premise
Her face glowed when she came out of the sauna.	4	1	Metaphor_hypothesis
I am totally excited for the moment when my boss wants to talk to me after lunch because I have no idea what it could be about	1	1	Sarcasm_hypothesis
She was not ready and not anxious to do something.	0	0	Idiom_premise
I find a tiny pen next to the sun, turn the scrap paper over, and start writing in very large print.	0	0	Idiom_premise
I'm appalled by the current state of our politics in America.	0	0	Sarcasm_premise
I once ate a piece of cake found in the fridge and after the first bite I looked down and saw spots of mold.	0	0	CreativeParaphrase_premise
The pen is mightier than the sword.	4	1	Metaphor_hypothesis
The situation is so dire that any solution no matter how unpleasant is acceptable.	0	0	Idiom_premise
So my 3 year old is an absolute angel for breaking my favorite eyeshadows	1	1	Sarcasm_hypothesis
After decades of drought the Western United States is finally declared habitable.	0	0	Simile_premise
From the moment he'd crawled out of bed earlier that morning he knew the day was going to go exactly as planned without any surprises.	0	0	Idiom_premise
One time I was robbed at gun point.	0	0	Sarcasm_premise
My kids broke a family heirloom of mine recently and it made me so angry.	0	0	Sarcasm_premise
It was a slow fire that burned between them.	0	0	Simile_premise
My soul was an uncharted continent and she was the explorer.	0	0	Metaphor_premise
I feel really healthy because I ate 5 pizzas all by myself yesterday	1	1	Sarcasm_hypothesis
Of the happy days that occurred afterward.	0	0	Metaphor_premise
